0,0,4,9,9,20,8,24,0067608F
0,0,7,0,9,20,19,15,0067619F
0,0,7,0,8,14,19,15,0067719F
0,0,7,0,6,15,19,15,0067819F
0,0,7,0,5,17,19,15,0067919F
0,0,4,16,9,19,8,31,0068008F
0,0,7,0,8,9,19,15,0068419F
0,0,7,12,8,20,19,27,0068619F
0,0,4,16,9,13,8,31,0068708F
0,0,5,10,2,20,9,25,0068709F
0,0,7,0,6,15,19,15,0068719F
0,0,7,12,6,18,19,27,0068819F
0,0,4,16,9,15,8,31,0069408F
0,0,4,17,9,10,8,32,0069808F
0,0,7,0,7,13,19,15,0069919F
0,0,5,12,4,18,9,27,0070609F
0,0,7,10,6,15,19,25,0070619F
0,0,4,16,9,16,8,31,0070708F
0,0,7,9,5,10,19,24,0070719F
0,0,5,12,2,12,9,27,0070909F
0,0,7,0,5,20,19,15,0071119F
0,0,5,12,1,18,9,27,0071309F
0,0,7,0,5,10,19,15,0071419F
0,0,7,0,7,15,19,15,0071719F
0,0,4,0,9,18,8,15,0071908F
0,0,4,17,9,18,8,32,0072008F
0,0,7,10,5,13,19,25,0072319F
0,0,7,9,4,18,19,24,0072719F
0,0,4,16,9,10,8,31,0072808F
0,0,7,10,4,20,19,25,0073319F
0,0,4,0,9,11,8,15,0073408F
0,0,7,10,6,16,19,25,0073519F
0,0,7,12,4,20,19,27,0074019F
0,0,7,0,4,11,19,15,0074219F
0,0,7,6,7,18,19,21,0074319F
0,0,4,16,9,16,8,31,0074708F
0,0,7,16,4,17,19,31,0074719F
0,0,5,16,5,20,9,31,0074909F
0,0,4,16,9,17,8,31,0075108F
0,0,7,9,6,17,19,24,0075719F
0,0,7,10,4,11,19,25,0076019F
0,0,7,10,9,13,19,25,0076219F
0,0,7,10,6,20,19,25,0076719F
0,0,7,10,8,13,19,25,0077019F
0,0,7,10,5,19,19,25,0077219F
0,0,7,0,6,14,19,15,0078119F
0,0,7,0,5,20,19,15,0078219F
0,0,7,0,7,14,19,15,0078319F
0,0,7,0,5,20,19,15,0078419F
0,0,7,12,5,20,19,27,0078619F
0,0,7,16,4,11,19,31,0079019F
0,0,4,16,9,11,8,31,0079108F
0,0,4,9,9,20,8,24,0079208F
0,0,4,0,9,20,8,15,0079308F
0,0,7,9,4,17,19,24,0079319F
0,0,4,6,9,18,8,21,0080008F
0,0,7,19,8,16,19,34,0080419F
0,0,4,9,9,11,8,24,0080608F
0,0,7,17,6,20,19,32,0080619F
0,0,7,0,8,20,19,15,0081119F
0,0,7,10,7,11,19,25,0081319F
0,0,7,9,8,18,19,24,0081619F
0,0,4,9,9,17,8,24,0081708F
0,0,7,12,6,15,19,27,0081819F
0,0,7,9,6,10,19,24,0082019F
0,0,4,9,9,17,8,24,0082308F
0,0,7,9,6,7,19,24,0082619F
0,0,7,9,7,20,19,24,0082919F
0,0,4,9,9,20,8,24,0083108F
0,0,7,9,7,8,19,24,0083519F
0,0,4,12,9,10,8,27,0083608F
0,0,4,10,9,20,8,25,0083708F
0,0,4,10,9,19,8,25,0084308F
0,0,7,9,6,17,19,24,0084419F
0,0,4,12,9,20,8,27,0084708F
0,0,7,0,6,12,19,15,0084819F
